Unit,,,,,,Sec,,,,V,C,MHz,dBm,mA,dBc/Hz,dBc/Hz,dBc/Hz,dBc/Hz,dBc/Hz,dBc/Hz,fs,,,Sec,,,
HighL,,,,,,,,,,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,,,,,,
PID-424,1,1,35,13,1,9.634,12,,,3.29999995231628,0,2607.02514648438,-6.37244028091431,9.23636722564697,-69.3935928344727,-97.1909408569336,-117.814079284668,-136.031097412109,-147.018814086914,-154.734603881836,103.787773132324,1,2012_12_14 14:01:11,0.286, Sim-StriHandler-NA, PASS, Bin1
PID-425,1,1,33,16,1,9.637,12,,,3.29999995231628,0,2598.37353515625,-5.91107887268066,9.32004451751709,-75.7025299072266,-99.5358657836914,-120.675109863281,-138.680923461914,-148.262954711914,-153.51969909668,75.0321273803711,1,2012_12_14 14:01:22,0.284, Sim-StriHandler-NA, PASS, Bin1
PID-426,1,1,27,16,1,9.644,12,,,3.29999995231628,0,2613.25952148438,-6.56690877914429,9.47001266479492,-71.6342239379883,-99.9659729003906,-121.567413330078,-139.857055664063,-150.102523803711,-157.17887878418,69.5217819213867,1,2012_12_14 14:01:32,0.279, Sim-StriHandler-NA, PASS, Bin1
PID-427,1,1,26,16,1,9.684,12,,,3.29999995231628,0,2608.78466796875,-6.04048294067383,9.50985431671143,-72.2122344970703,-105.179023742676,-127.600006103516,-145.609786987305,-154.026733398438,-156.880157470703,34.9802513122559,1,2012_12_14 14:01:42,0.24, Sim-StriHandler-NA, PASS, Bin1
PID-428,1,1,25,16,1,9.676,12,,,3.29999995231628,0,2598.376953125,-5.75127595901489,9.47708415985107,-70.8000411987305,-101.97004699707,-123.654510498047,-141.454345703125,-150.513885498047,-154.984252929688,55.927433013916,1,2012_12_14 14:01:52,0.242, Sim-StriHandler-NA, PASS, Bin1
PID-429,1,1,15,16,1,9.63,12,,,3.29999995231628,0,2596.54467773438,-5.97861045837402,9.68028259277344,-78.2964324951172,-106.820602416992,-128.378158569336,-145.736694335938,-153.630554199219,-155.591033935547,33.0080871582031,1,2012_12_14 14:02:02,0.305, Sim-StriHandler-NA, PASS, Bin1
PID-430,1,1,9,16,1,9.621,12,,,3.29999995231628,0,2610.49072265625,-6.7451176071167,9.60205841064453,-70.0455703735352,-96.7527084350586,-117.456558227539,-136.086288452148,-148.030166625977,-154.408996582031,105.198974609375,1,2012_12_14 14:02:12,0.301, Sim-StriHandler-NA, PASS, Bin1
PID-431,1,1,8,16,1,9.662,12,,,3.29999995231628,0,2605.34936523438,-5.90024703979492,9.68503284454346,-69.9558258056641,-99.454833984375,-119.827270507813,-137.718444824219,-147.995666503906,-154.340072631836,81.9691848754883,1,2012_12_14 14:02:22,0.26, Sim-StriHandler-NA, PASS, Bin1
PID-432,1,1,7,16,1,9.6,12,,,3.29999995231628,0,2594.50537109375,-5.8018278503418,9.64476108551025,-70.2207717895508,-102.44367980957,-124.893989562988,-143.340194702148,-151.853485107422,-154.168655395508,49.5332946777344,1,2012_12_14 14:02:32,0.225, Sim-StriHandler-NA, PASS, Bin1
PID-433,1,1,-3,16,1,9.634,12,,,3.29999995231628,0,2598.388671875,-5.88914197921753,9.63391017913818,-70.6890487670898,-97.1828689575195,-120.721298217773,-138.851226806641,-148.550598144531,-154.031234741211,86.6168594360352,1,2012_12_14 14:02:42,0.289, Sim-StriHandler-NA, PASS, Bin1
PID-434,1,1,-9,16,1,9.645,12,,,3.29999995231628,0,2609.97705078125,-6.76950878143311,9.5899133682251,-69.9323654174805,-96.2191619873047,-116.501373291016,-134.661239624023,-146.341812133789,-156.487731933594,119.219596862793,1,2012_12_14 14:02:52,0.275, Sim-StriHandler-NA, PASS, Bin1
PID-435,1,1,-10,16,1,9.683,12,,,3.29999995231628,0,2607.46704101563,-6.03092664718628,9.63785171508789,-70.6485748291016,-105.724746704102,-128.037902832031,-146.74609375,-154.80891418457,-156.682113647461,34.3200912475586,1,2012_12_14 14:03:02,0.242, Sim-StriHandler-NA, PASS, Bin1
PID-436,1,1,-11,16,1,9.666,12,,,3.29999995231628,0,2600.21240234375,-7.2286848449707,9.55941200256348,-68.6344757080078,-101.007293701172,-123.966026306152,-142.296447753906,-150.704437255859,-152.976593017578,55.3256912231445,1,2012_12_14 14:03:12,0.258, Sim-StriHandler-NA, PASS, Bin1
PID-437,1,1,-21,16,1,9.609,12,,,3.29999995231628,0,2599.11987304688,-5.63212007522583,9.53436279296875,-73.0449295043945,-104.552871704102,-127.02417755127,-146.227096557617,-153.686447143555,-157.016525268555,39.818431854248,1,2012_12_14 14:03:22,0.305, Sim-StriHandler-NA, PASS, Bin1
PID-438,1,1,-27,16,1,9.649,12,,,3.29999995231628,0,2608.5966796875,-7.25120491027832,9.44447803497314,-76.1419906616211,-101.873718261719,-121.990905761719,-140.08154296875,-150.925872802734,-156.553634643555,64.3533401489258,1,2012_12_14 14:03:32,0.274, Sim-StriHandler-NA, PASS, Bin1
PID-439,1,1,-28,16,1,9.677,12,,,3.29999995231628,0,2603.31323242188,-6.45914834976196,9.4517126083374,-74.9556884765625,-103.011909484863,-127.71760559082,-146.174942016602,-152.73078918457,-155.749282836914,43.2185440063477,1,2012_12_14 14:03:42,0.235, Sim-StriHandler-NA, PASS, Bin1
PID-440,1,1,-29,16,1,9.67,12,,,3.29999995231628,0,2596.76538085938,-6.17481798171997,9.37186908721924,-77.2954177856445,-104.45426940918,-127.31657409668,-146.26416015625,-154.254455566406,-155.53076171875,38.0534553527832,1,2012_12_14 14:03:52,0.241, Sim-StriHandler-NA, PASS, Bin1
PID-441,1,1,-27,17,1,9.62,12,,,3.29999995231628,0,2607.09301757813,-6.08804410934448,9.36172103881836,-74.6880493164063,-105.75456237793,-129.641662597656,-147.175094604492,-155.194595336914,-156.364044189453,32.9317016601563,1,2012_12_14 14:04:02,0.3, Sim-StriHandler-NA, PASS, Bin1
PID-442,1,1,-21,17,1,9.625,12,,,3.29999995231628,0,2605.55908203125,-6.44010347366333,9.64686584472656,-71.556282043457,-102.933769226074,-125.895309448242,-143.438171386719,-152.749328613281,-156.055801391602,46.2888069152832,1,2012_12_14 14:04:13,0.297, Sim-StriHandler-NA, PASS, Bin1
PID-443,1,1,-9,17,1,9.607,12,,,3.29999995231628,0,2606.29370117188,-6.01909440994263,9.55131435394287,-71.6335525512695,-104.012901306152,-126.6083984375,-145.412399291992,-154.738830566406,-155.438980102539,41.0265617370605,1,2012_12_14 14:04:23,0.322, Sim-StriHandler-NA, PASS, Bin1
PID-444,1,1,-3,17,1,9.654,12,,,3.29999995231628,0,2606.427734375,-6.19733280181885,9.58969688415527,-71.2239379882813,-100.945617675781,-121.879440307617,-140.041702270508,-149.651260375977,-155.96955871582,64.4053726196289,1,2012_12_14 14:04:33,0.256, Sim-StriHandler-NA, PASS, Bin1
PID-445,1,1,9,17,1,9.646,12,,,3.29999995231628,0,2605.10083007813,-6.07389301300049,9.5830020904541,-73.3400497436523,-105.365760803223,-127.572608947754,-145.073760986328,-152.391174316406,-155.31916809082,36.5918617248535,1,2012_12_14 14:04:43,0.289, Sim-StriHandler-NA, PASS, Bin1
PID-446,1,1,15,17,1,9.654,12,,,3.29999995231628,0,2602.0673828125,-6.59462446212769,9.77232646942139,-73.5939178466797,-100.997215270996,-121.477378845215,-139.436325073242,-148.884506225586,-155.208236694336,67.2787399291992,1,2012_12_14 14:04:53,0.266, Sim-StriHandler-NA, PASS, Bin1
PID-447,1,1,27,17,1,9.622,12,,,3.29999995231628,0,2607.19995117188,-6.07430738449097,9.53274345397949,-69.9750823974609,-100.396240234375,-126.337432861328,-145.532165527344,-154.675201416016,-154.875854492188,51.0543403625488,1,2012_12_14 14:05:03,0.296, Sim-StriHandler-NA, PASS, Bin1
PID-448,1,1,33,17,1,9.627,12,,,3.29999995231628,0,2606.2060546875,-6.29073757171631,9.37948226928711,-72.0641708374023,-98.5374603271484,-119.073585510254,-137.319702148438,-148.00520324707,-153.424468994141,90.4047775268555,1,2012_12_14 14:05:13,0.285, Sim-StriHandler-NA, PASS, Bin1
PID-449,1,1,33,18,1,9.667,12,,,3.29999995231628,0,2605.82104492188,-6.65222257614136,9.3704662322998,-68.2317733764648,-96.8996810913086,-117.6552734375,-135.885757446289,-147.108993530273,-155.111831665039,104.49609375,1,2012_12_14 14:05:23,0.255, Sim-StriHandler-NA, PASS, Bin1
PID-450,1,1,15,18,1,9.682,12,,,3.29999995231628,0,2604.9208984375,-5.98462480545044,9.72368621826172,-69.8079681396484,-93.9671249389648,-113.877265930176,-131.797241210938,-142.993530273438,-153.285949707031,159.845672607422,1,2012_12_14 14:05:33,0.366, Sim-StriHandler-NA, PASS, Bin1
PID-451,1,1,-3,18,1,9.705,12,,,3.29999995231628,0,2605.94750976563,-6.27693885803223,9.61291027069092,-67.5715408325195,-93.7065734863281,-114.164215087891,-132.12907409668,-143.674102783203,-152.93489074707,158.014877319336,1,2012_12_14 14:05:43,0.347, Sim-StriHandler-NA, PASS, Bin1
PID-452,1,1,-21,18,1,9.611,12,,,3.29999995231628,0,2605.6533203125,-6.55930751800537,9.54013919830322,-73.109130859375,-98.4640960693359,-119.395690917969,-137.39778137207,-148.135971069336,-153.655731201172,87.5362930297852,1,2012_12_14 14:05:53,0.322, Sim-StriHandler-NA, PASS, Bin1
PID-453,1,1,-36,19,1,9.7,12,,,3.29999995231628,0,2606.39624023438,-6.51410621643066,9.08532047271729,-79.8149566650391,-107.212173461914,-128.210266113281,-145.39697265625,-153.091323852539,-156.370178222656,31.7077465057373,1,2012_12_14 14:06:04,0.348, Sim-StriHandler-NA, PASS, Bin1
PID-454,1,1,-18,19,1,9.616,12,,,3.29999995231628,0,2604.380859375,-6.42894739151001,9.48496627807617,-70.0611190795898,-97.637451171875,-119.85710144043,-137.841995239258,-148.31201171875,-154.313247680664,87.4387741088867,1,2012_12_14 14:06:14,0.336, Sim-StriHandler-NA, PASS, Bin1
PID-455,1,1,0,19,1,9.683,12,,,3.29999995231628,0,2605.39208984375,-6.17595476150513,9.68373775482178,-70.5322418212891,-106.912139892578,-128.580413818359,-147.107498168945,-154.041000366211,-153.520263671875,31.8996353149414,1,2012_12_14 14:06:24,0.36, Sim-StriHandler-NA, PASS, Bin1
PID-456,1,1,18,19,1,9.694,12,,,3.29999995231628,0,2604.23657226563,-6.18865531921387,9.65571975708008,-71.1656265258789,-99.43896484375,-119.131744384766,-137.196762084961,-147.701080322266,-156.686889648438,86.9434814453125,1,2012_12_14 14:06:34,0.356, Sim-StriHandler-NA, PASS, Bin1
PID-457,1,1,36,19,1,9.604,12,,,3.29999995231628,0,2608.92504882813,-6.24943822860718,9.24171447753906,-78.9306869506836,-103.697853088379,-126.369071960449,-144.972274780273,-151.101623535156,-157.943969726563,43.1068077087402,1,2012_12_14 14:06:44,0.332, Sim-StriHandler-NA, PASS, Bin1
PID-458,1,1,35,20,1,9.661,12,,,3.29999995231628,0,2608.28442382813,-6.31430334091187,9.2000904083252,-72.4800720214844,-100.928787231445,-123.223266601563,-141.309280395508,-151.345718383789,-156.722137451172,58.988842010498,1,2012_12_14 14:06:54,0.259, Sim-StriHandler-NA, PASS, Bin1
PID-459,1,1,29,20,1,9.664,12,,,3.29999995231628,0,2603.25268554688,-6.48246520996094,9.50634574890137,-75.0765380859375,-105.347496032715,-126.839645385742,-145.895202636719,-152.653656005859,-154.1025390625,37.6545944213867,1,2012_12_14 14:07:04,0.255, Sim-StriHandler-NA, PASS, Bin1
PID-460,1,1,23,20,1,9.628,12,,,3.29999995231628,0,2607.7138671875,-6.43489879608154,9.64049625396729,-70.1251220703125,-105.511932373047,-126.852005004883,-145.531356811523,-152.531234741211,-157.586166381836,38.0853805541992,1,2012_12_14 14:07:14,0.295, Sim-StriHandler-NA, PASS, Bin1
PID-461,1,1,17,20,1,9.634,12,,,3.29999995231628,0,2605.92846679688,-5.91054862976074,9.65993022918701,-69.5536727905273,-99.432373046875,-123.446510314941,-142.331359863281,-151.879531860352,-155.867492675781,61.9542808532715,1,2012_12_14 14:07:25,0.287, Sim-StriHandler-NA, PASS, Bin1
PID-462,1,1,11,20,1,9.64,12,,,3.29999995231628,0,2606.57861328125,-5.91403144836426,9.6764497756958,-69.7428665161133,-94.5078125,-114.724174499512,-132.649215698242,-143.369857788086,-153.583618164063,146.029663085938,1,2012_12_14 14:07:35,0.273, Sim-StriHandler-NA, PASS, Bin1
PID-463,1,1,5,20,1,9.647,12,,,3.29999995231628,0,2605.57373046875,-6.192366065979,9.6807689666748,-72.0558700561523,-98.6646728515625,-119.268928527832,-137.29557800293,-147.727081298828,-156.799575805664,86.3485107421875,1,2012_12_14 14:07:45,0.276, Sim-StriHandler-NA, PASS, Bin1
PID-464,1,1,-1,20,1,9.654,12,,,3.29999995231628,0,2603.88159179688,-6.17110485076904,9.61415195465088,-70.4964447021484,-97.9611968994141,-118.355690002441,-136.324462890625,-147.340057373047,-155.367767333984,96.061767578125,1,2012_12_14 14:07:55,0.271, Sim-StriHandler-NA, PASS, Bin1
PID-465,1,1,-7,20,1,9.661,12,,,3.29999995231628,0,2608.08642578125,-6.25587171554565,9.60583877563477,-70.2223281860352,-98.0264892578125,-119.407730102539,-137.248992919922,-146.994964599609,-156.645935058594,89.8441696166992,1,2012_12_14 14:08:05,0.251, Sim-StriHandler-NA, PASS, Bin1
PID-466,1,1,-13,20,1,9.652,12,,,3.29999995231628,0,2609.40380859375,-6.13982719421387,9.58737468719482,-76.5673599243164,-106.64884185791,-127.99201965332,-146.503936767578,-153.142532348633,-157.260345458984,34.3686561584473,1,2012_12_14 14:08:15,0.259, Sim-StriHandler-NA, PASS, Bin1
PID-467,1,1,-19,20,1,9.641,12,,,3.29999995231628,0,2602.06982421875,-6.37562316894531,9.61128997802734,-68.1401290893555,-97.8318023681641,-125.41822052002,-144.394912719727,-152.576171875,-155.261032104492,66.0612869262695,1,2012_12_14 14:08:25,0.283, Sim-StriHandler-NA, PASS, Bin1
PID-468,1,1,-25,20,1,9.629,12,,,3.29999995231628,0,2607.18212890625,-6.09994262695313,9.40604114532471,-74.3464584350586,-105.683265686035,-127.504333496094,-145.126327514648,-152.833572387695,-160.344833374023,36.7413177490234,1,2012_12_14 14:08:35,0.296, Sim-StriHandler-NA, PASS, Bin1
PID-469,1,1,-31,20,1,9.626,12,,,3.29999995231628,0,2607.47534179688,-6.29764312744141,9.1903190612793,-72.4000473022461,-95.8685989379883,-116.03881072998,-134.309646606445,-145.258926391602,-153.689636230469,125.765174865723,1,2012_12_14 14:08:45,0.289, Sim-StriHandler-NA, PASS, Bin1
PID-470,1,1,-34,21,1,9.612,12,,,3.29999995231628,0,2598.44482421875,-6.05413526535034,9.0876407623291,-77.563117980957,-101.909324645996,-122.724647521973,-141.956954956055,-153.694076538086,-156.148590087891,57.8359603881836,1,2012_12_14 14:08:55,0.312, Sim-StriHandler-NA, PASS, Bin1
PID-471,1,1,-16,21,1,9.609,12,,,3.29999995231628,0,2596.13623046875,-6.15175813674927,9.52901744842529,-65.770133972168,-100.283843994141,-123.258316040039,-141.37873840332,-151.885848999023,-154.920989990234,60.0286140441895,1,2012_12_14 14:09:05,0.336, Sim-StriHandler-NA, PASS, Bin1
PID-472,1,1,2,21,1,9.612,12,,,3.29999995231628,0,2598.3857421875,-5.58579916000366,9.6106424331665,-71.3326568603516,-100.628540039063,-121.143684387207,-139.335556030273,-148.870971679688,-153.504943847656,71.1754455566406,1,2012_12_14 14:09:15,0.317, Sim-StriHandler-NA, PASS, Bin1
PID-473,1,1,20,21,1,9.689,12,,,3.29999995231628,0,2597.79467773438,-6.08026260375977,9.58634948730469,-73.0886383056641,-105.841613769531,-127.784637451172,-144.421081542969,-154.692581176758,-154.920181274414,35.5979881286621,1,2012_12_14 14:09:25,0.362, Sim-StriHandler-NA, PASS, Bin1
PID-474,1,1,33,23,1,9.599,12,,,3.29999995231628,0,2608.83837890625,-6.16720146179199,9.36976432800293,-72.1755828857422,-97.768798828125,-118.447715759277,-136.675888061523,-147.68586730957,-156.806533813477,95.6361770629883,1,2012_12_14 14:09:36,0.351, Sim-StriHandler-NA, PASS, Bin1
PID-475,1,1,15,23,1,9.609,12,,,3.29999995231628,0,2606.56689453125,-5.98131937026978,9.69620800018311,-70.6522064208984,-96.4407958984375,-117.734474182129,-135.60774230957,-146.755447387695,-153.95671081543,104.843132019043,1,2012_12_14 14:09:46,0.332, Sim-StriHandler-NA, PASS, Bin1
PID-476,1,1,-3,23,1,9.616,12,,,3.29999995231628,0,2606.1865234375,-5.88762706756592,9.63968658447266,-71.0245590209961,-96.9532089233398,-117.872512817383,-135.583404541016,-146.257781982422,-155.859436035156,104.45043182373,1,2012_12_14 14:09:56,0.318, Sim-StriHandler-NA, PASS, Bin1
PID-477,1,1,-21,23,1,9.681,12,,,3.29999995231628,0,2608.28564453125,-6.11126035690308,9.49079608917236,-70.5893096923828,-96.3336486816406,-117.043281555176,-135.026901245117,-146.410552978516,-154.817596435547,112.529052734375,1,2012_12_14 14:10:06,0.363, Sim-StriHandler-NA, PASS, Bin1
PID-478,1,1,-27,24,1,9.616,12,,,3.29999995231628,0,2606.16430664063,-6.77997678756714,9.36037063598633,-71.5146102905273,-100.065887451172,-120.42578125,-138.830078125,-149.265197753906,-155.719009399414,75.2672576904297,1,2012_12_14 14:10:16,0.324, Sim-StriHandler-NA, PASS, Bin1
PID-479,1,1,-21,24,1,9.623,12,,,3.29999995231628,0,2601.41552734375,-6.53612798690796,9.49171543121338,-79.3015823364258,-107.206176757813,-128.844055175781,-146.483840942383,-154.284637451172,-156.064071655273,29.7402591705322,1,2012_12_14 14:10:26,0.302, Sim-StriHandler-NA, PASS, Bin1
PID-480,1,1,-9,24,1,9.615,12,,,3.29999995231628,0,2606.95874023438,-5.93560689926147,9.52307987213135,-72.3326110839844,-99.9072799682617,-119.677879333496,-137.73307800293,-148.56477355957,-154.955474853516,81.7754516601563,1,2012_12_14 14:10:36,0.33, Sim-StriHandler-NA, PASS, Bin1
PID-481,1,1,-3,24,1,9.613,12,,,3.29999995231628,0,2605.05590820313,-6.24110216140747,9.69723415374756,-68.1907958984375,-102.575996398926,-126.565879821777,-144.650497436523,-152.845581054688,-154.287612915039,45.6065788269043,1,2012_12_14 14:10:46,0.297, Sim-StriHandler-NA, PASS, Bin1
PID-482,1,1,9,24,1,9.636,12,,,3.29999995231628,0,2606.38110351563,-5.94155925750732,9.67612648010254,-69.8268890380859,-100.131294250488,-122.980819702148,-141.278823852539,-149.617218017578,-155.275756835938,62.9140129089355,1,2012_12_14 14:10:56,0.288, Sim-StriHandler-NA, PASS, Bin1
PID-483,1,1,15,24,1,9.641,12,,,3.29999995231628,0,2605.0224609375,-6.46261877059937,9.63860702514648,-72.9471130371094,-98.2710037231445,-119.159515380859,-137.063461303711,-147.938537597656,-154.634872436523,87.2062606811523,1,2012_12_14 14:11:06,0.283, Sim-StriHandler-NA, PASS, Bin1
PID-484,1,1,27,24,1,9.619,12,,,3.29999995231628,0,2609.44116210938,-6.07450050354004,9.44264316558838,-71.8518142700195,-97.7939910888672,-118.405426025391,-136.390121459961,-147.189071655273,-155.368698120117,96.6357345581055,1,2012_12_14 14:11:16,0.301, Sim-StriHandler-NA, PASS, Bin1
PID-485,1,1,33,24,1,9.616,12,,,3.29999995231628,0,2608.61938476563,-6.24552005767822,9.2796630859375,-75.2338409423828,-102.833312988281,-124.059555053711,-141.947296142578,-151.281372070313,-156.396484375,52.4951858520508,1,2012_12_14 14:11:26,0.299, Sim-StriHandler-NA, PASS, Bin1
PID-486,1,1,33,25,1,9.658,12,,,3.29999995231628,0,2599.14794921875,-5.93961757659912,9.27513027191162,-67.7536773681641,-97.0182876586914,-118.826484680176,-137.218154907227,-147.278991699219,-153.268127441406,92.9054946899414,1,2012_12_14 14:11:37,0.267, Sim-StriHandler-NA, PASS, Bin1
PID-487,1,1,31,25,1,9.636,12,,,3.29999995231628,0,2609.4482421875,-7.24115509033203,9.37888717651367,-71.7586288452148,-108.381645202637,-129.615417480469,-145.401763916016,-152.12255859375,-155.547546386719,27.0886783599854,1,2012_12_14 14:11:47,0.27, Sim-StriHandler-NA, PASS, Bin1
PID-488,1,1,15,25,1,9.605,12,,,3.29999995231628,0,2598.61279296875,-5.87278074264526,9.59298992156982,-71.8915023803711,-103.493293762207,-126.950897216797,-145.777755737305,-154.392868041992,-153.638778686523,40.0136489868164,1,2012_12_14 14:11:57,0.33, Sim-StriHandler-NA, PASS, Bin1
PID-489,1,1,13,25,1,9.675,12,,,3.29999995231628,0,2610.8251953125,-6.47757953643799,9.61371994018555,-71.5611114501953,-105.790374755859,-126.298179626465,-143.312042236328,-153.108337402344,-154.711364746094,38.7773933410645,1,2012_12_14 14:12:07,0.247, Sim-StriHandler-NA, PASS, Bin1
PID-490,1,1,-3,25,1,9.604,12,,,3.29999995231628,0,2597.15698242188,-5.99891227722168,9.60416507720947,-70.1681060791016,-95.7063140869141,-116.210647583008,-134.058898925781,-144.600967407227,-151.358963012695,125.495788574219,1,2012_12_14 14:12:17,0.339, Sim-StriHandler-NA, PASS, Bin1
PID-491,1,1,-5,25,1,9.687,12,,,3.29999995231628,0,2609.46069335938,-7.11332363128662,9.72525119781494,-70.4106140136719,-96.9370651245117,-117.527214050293,-135.960586547852,-147.711166381836,-153.885345458984,103.384078979492,1,2012_12_14 14:12:27,0.237, Sim-StriHandler-NA, PASS, Bin1
PID-492,1,1,-21,25,1,9.711,12,,,3.29999995231628,0,2596.49096679688,-6.17375463485718,9.39794445037842,-77.0039978027344,-106.504577636719,-127.042015075684,-144.618362426758,-154.905792236328,-154.62858581543,35.3152313232422,1,2012_12_14 14:12:37,0.344, Sim-StriHandler-NA, PASS, Bin1
PID-493,1,1,-23,25,1,9.691,12,,,3.29999995231628,0,2610.44189453125,-7.27778858184814,9.48232269287109,-70.2421951293945,-105.254730224609,-125.93962097168,-145.764846801758,-152.907669067383,-155.275955200195,40.088249206543,1,2012_12_14 14:12:47,0.234, Sim-StriHandler-NA, PASS, Bin1
PID-494,1,1,-25,27,1,9.625,12,,,3.29999995231628,0,2603.54638671875,-6.68020719528198,9.36415004730225,-73.7220306396484,-98.7537307739258,-119.746223449707,-137.928726196289,-148.60466003418,-154.998321533203,83.9874572753906,1,2012_12_14 14:12:57,0.297, Sim-StriHandler-NA, PASS, Bin1
PID-495,1,1,-19,27,1,9.617,12,,,3.29999995231628,0,2607.3837890625,-6.45057815551758,9.42180442810059,-76.2407531738281,-106.783935546875,-128.026351928711,-146.43733215332,-154.41731262207,-155.65348815918,31.5096740722656,1,2012_12_14 14:13:07,0.292, Sim-StriHandler-NA, PASS, Bin1
PID-496,1,1,-7,27,1,9.611,12,,,3.29999995231628,0,2605.13330078125,-6.38583654403687,9.60508155822754,-71.3858642578125,-99.7877960205078,-120.715171813965,-138.675231933594,-148.839080810547,-156.121627807617,74.3630676269531,1,2012_12_14 14:13:17,0.331, Sim-StriHandler-NA, PASS, Bin1
PID-497,1,1,-1,27,1,9.665,12,,,3.29999995231628,0,2606.44189453125,-6.17782825469971,9.52232456207275,-72.4357299804688,-97.6679229736328,-118.470977783203,-136.431640625,-147.182083129883,-155.848175048828,95.3671875,1,2012_12_14 14:13:27,0.256, Sim-StriHandler-NA, PASS, Bin1
PID-498,1,1,11,27,1,9.613,12,,,3.29999995231628,0,2600.2080078125,-6.1827773475647,9.54796695709229,-70.8959197998047,-104.798477172852,-128.129089355469,-146.382095336914,-153.506301879883,-155.460968017578,36.7708778381348,1,2012_12_14 14:13:38,0.33, Sim-StriHandler-NA, PASS, Bin1
PID-499,1,1,17,27,1,9.629,12,,,3.29999995231628,0,2609.2529296875,-5.96574062347412,9.56999206542969,-74.6606750488281,-101.374732971191,-122.62419128418,-140.80696105957,-150.34846496582,-156.813522338867,59.4086875915527,1,2012_12_14 14:13:48,0.296, Sim-StriHandler-NA, PASS, Bin1
PID-500,1,1,29,27,1,9.61,12,,,3.29999995231628,0,2608.29614257813,-6.2623443031311,9.30530643463135,-69.7848129272461,-96.8351364135742,-117.770950317383,-135.956298828125,-147.111709594727,-154.326354980469,105.323173522949,1,2012_12_14 14:13:58,0.32, Sim-StriHandler-NA, PASS, Bin1
PID-501,1,1,35,27,1,9.667,12,,,3.29999995231628,0,2605.43310546875,-6.30469888687134,9.19760704040527,-73.8444519042969,-99.1921157836914,-120.082977294922,-138.247039794922,-149.204376220703,-156.285583496094,81.1428451538086,1,2012_12_14 14:14:08,0.251, Sim-StriHandler-NA, PASS, Bin1
PID-502,1,1,37,29,1,9.705,12,,,3.29999995231628,0,2608.21484375,-6.38117116928101,9.17272186279297,-72.8422775268555,-96.9287643432617,-117.148872375488,-135.510375976563,-146.601455688477,-155.096862792969,109.316024780273,1,2012_12_14 14:14:18,0.298, Sim-StriHandler-NA, PASS, Bin1
PID-503,1,1,20,29,1,9.655,12,,,3.29999995231628,0,2607.13891601563,-6.11630624771118,9.51023197174072,-72.6431427001953,-102.101234436035,-123.435897827148,-142.218521118164,-153.642456054688,-156.765121459961,56.1801643371582,1,2012_12_14 14:14:28,0.346, Sim-StriHandler-NA, PASS, Bin1
PID-504,1,1,19,29,1,9.648,12,,,3.29999995231628,0,2603.38891601563,-6.53261560440063,9.47001266479492,-74.2437438964844,-98.0488739013672,-118.161758422852,-136.468963623047,-147.548614501953,-154.747375488281,98.0988082885742,1,2012_12_14 14:14:38,0.252, Sim-StriHandler-NA, PASS, Bin1
PID-505,1,1,2,29,1,9.638,12,,,3.29999995231628,0,2605.75244140625,-6.04503053665161,9.55152988433838,-66.7078552246094,-100.171211242676,-125.966804504395,-144.709411621094,-153.427917480469,-154.615127563477,54.0898399353027,1,2012_12_14 14:14:48,0.363, Sim-StriHandler-NA, PASS, Bin1
PID-506,1,1,1,29,1,9.608,12,,,3.29999995231628,0,2605.69482421875,-5.98512977600098,9.48323822021484,-71.5683746337891,-105.361190795898,-127.410797119141,-146.147338867188,-152.253723144531,-155.000549316406,37.0234222412109,1,2012_12_14 14:14:58,0.266, Sim-StriHandler-NA, PASS, Bin1
PID-507,1,1,-16,29,1,9.657,12,,,3.29999995231628,0,2609.23706054688,-6.09550518035889,9.50127029418945,-72.6711044311523,-97.0620422363281,-118.03441619873,-135.95817565918,-146.658386230469,-153.828903198242,100.32266998291,1,2012_12_14 14:15:08,0.336, Sim-StriHandler-NA, PASS, Bin1
PID-508,1,1,-17,29,1,9.621,12,,,3.29999995231628,0,2608.4013671875,-6.53035396575928,9.41133117675781,-71.7937164306641,-100.241638183594,-120.659812927246,-139.299026489258,-149.198654174805,-153.734481811523,74.1206588745117,1,2012_12_14 14:15:18,0.262, Sim-StriHandler-NA, PASS, Bin1
PID-509,1,1,-34,29,1,9.671,12,,,3.29999995231628,0,2607.28662109375,-6.52102083206177,9.11301326751709,-77.4640960693359,-104.157119750977,-124.629730224609,-142.887756347656,-153.817077636719,-155.870376586914,47.4427223205566,1,2012_12_14 14:15:28,0.311, Sim-StriHandler-NA, PASS, Bin1
PID-510,1,1,-35,29,1,9.647,12,,,3.29999995231628,0,2607.8017578125,-6.59297079086304,9.09800624847412,-79.0424652099609,-103.668029785156,-124.60572052002,-142.295349121094,-151.635620117188,-154.604187011719,47.2442512512207,1,2012_12_14 14:15:38,0.235, Sim-StriHandler-NA, PASS, Bin1
PID-511,1,1,-35,30,1,9.614,12,,,3.29999995231628,0,2599.16552734375,-6.23612922668457,9.02933883666992,-80.1639099121094,-105.841346740723,-128.348999023438,-145.236618041992,-152.313339233398,-153.82063293457,34.1056060791016,1,2012_12_14 14:15:48,0.255, Sim-StriHandler-NA, PASS, Bin1
